loan_amnt,int_rate,annual_inc,dti,fico_range_low,grade,term,home_ownership,loan_status
31321.192157838665,6.220790258253912,25000.0,34.20147857494463,720,E, 36 months,MORTGAGE,Fully Paid
27223.05853262613,7.376490868096619,31840.935106651235,18.95028552579283,507,B, 36 months,MORTGAGE,Fully Paid
25910.47222985804,13.457377571727012,43188.168383272634,30.42163791714121,675,D, 60 months,MORTGAGE,Charged Off
26074.522519613278,15.118837859625346,27110.93100636732,6.871822057948317,782,B, 36 months,MORTGAGE,Charged Off
15784.734536592656,17.40039041426677,45308.31368758114,15.058371502348871,552,A, 60 months,RENT,Charged Off
13807.755327934801,11.541588995476761,51334.130907973005,7.010496132536299,641,D, 60 months,RENT,Fully Paid
29280.834664355407,19.204655836404307,42833.95511790028,34.26029400437211,527,C, 60 months,RENT,Fully Paid
29303.401840375423,22.342325546594886,33189.81900851678,29.5092172181551,687,E, 60 months,OWN,Fully Paid
31012.16955740311,20.817168788973646,54241.02409155455,30.576422637379114,665,B, 60 months,OWN,Fully Paid
32397.21657669414,6.752757681618785,63905.73524249105,33.13895694301682,622,A, 36 months,MORTGAGE,Charged Off
20340.271965828135,15.12963199789875,25482.839747485225,7.55310458359356,656,C, 36 months,OWN,Charged Off
20045.488840615988,7.9936733899453225,114297.43720154511,16.5679277754,768,E, 36 months,RENT,Fully Paid
28948.855369003253,10.59885530138802,46205.176702456774,7.131046671320064,558,C, 36 months,MORTGAGE,Fully Paid
24498.917923332956,24.74658927207578,49578.36230929987,11.323793046500858,506,E, 36 months,MORTGAGE,Charged Off
26059.006317731102,8.70741531512875,74976.3983220355,11.88097331113017,758,D, 60 months,OWN,Fully Paid
28873.78008308303,15.478874915575766,56383.378057589696,19.07321633142736,673,C, 60 months,MORTGAGE,Fully Paid
31700.16025452699,17.744958952044264,86845.15465890999,13.056865023609278,767,C, 36 months,OWN,Fully Paid
15139.854705546075,19.346834440337975,58236.90266079552,8.029343204532832,679,C, 36 months,OWN,Fully Paid
16267.48857919832,16.633324986251367,33946.3825564078,10.02473267282323,743,D, 36 months,MORTGAGE,Fully Paid
7819.4581952260705,6.185646100964489,60894.74220780191,9.418266906562728,628,A, 60 months,OWN,Charged Off
22348.40422988522,12.202764856635845,25000.0,34.19230393736895,724,E, 60 months,OWN,Fully Paid
6078.268213902263,15.836521224309518,52320.096129446836,27.778775207554208,773,C, 60 months,OWN,Fully Paid
18967.940543973804,7.669463483751834,48053.103708110306,34.03284395808686,671,D, 36 months,OWN,Fully Paid
21279.3390412273,12.661911692974435,43266.32447422293,18.192214595237257,554,A, 36 months,MORTGAGE,Fully Paid
13596.237563848532,6.630859067035964,45382.30240375704,13.351054449879697,580,E, 36 months,RENT,Fully Paid
22724.99781707032,7.492991445945394,25000.0,28.9487959162756,559,D, 36 months,RENT,Fully Paid
5915.007498171482,13.541542247830325,35269.18993236304,14.787617541234404,574,E, 60 months,OWN,Charged Off
6120.4456624764325,8.521599326818148,51829.09451194222,13.981501211160449,591,C, 36 months,OWN,Charged Off
29678.016819789747,16.783276116969603,53955.44191487444,11.975179766234936,666,A, 36 months,OWN,Fully Paid
15805.719242337887,19.09983441360805,26460.14494233616,8.890369346727061,676,D, 36 months,RENT,Fully Paid
8811.815379556543,21.211147283072574,104759.7282421404,12.693891830502979,627,A, 60 months,OWN,Charged Off
20667.29780164413,9.802854640651391,29152.474919439068,15.65959245421663,684,C, 60 months,MORTGAGE,Fully Paid
28099.806592958324,9.182169062922325,87699.74934987904,25.219826244371912,524,A, 36 months,MORTGAGE,Fully Paid
11474.630824905296,7.986788966353605,63342.80583604894,6.876945266583547,526,A, 60 months,MORTGAGE,Fully Paid
23686.714274570008,18.092174741329096,33265.0845570008,11.315208189960288,551,B, 60 months,RENT,Charged Off
7560.42394981304,19.423038803251124,142227.97906849184,29.27070920875029,655,A, 60 months,OWN,Fully Paid
6550.451635058231,6.600136751687199,25000.0,9.407657707513124,564,E, 60 months,OWN,Fully Paid
20940.63894704444,23.788032678630106,85092.35747854011,15.279354395675647,584,D, 60 months,OWN,Fully Paid
21219.053648303197,6.987454389377976,89352.93700405415,30.939767655744202,620,B, 36 months,RENT,Fully Paid
24122.897044946196,16.28463037072034,32781.77089739149,9.64775933430328,743,D, 36 months,RENT,Fully Paid
26782.740011679845,19.47214986956741,113037.98368735136,7.482105068545697,504,D, 36 months,RENT,Fully Paid
34275.56238387604,22.548413351175626,42191.41702229352,19.536139852400325,694,C, 60 months,RENT,Charged Off
20489.010449035857,19.567651710516127,58291.768925975986,14.072585338356092,700,C, 60 months,MORTGAGE,Charged Off
14688.69418823738,21.232833578326044,57307.86213141444,21.902250934515624,739,B, 60 months,RENT,Charged Off
28855.58584306111,12.449553658313315,45225.42714554727,29.114146714504255,779,C, 60 months,RENT,Charged Off
13124.967537862227,21.481677161183732,79736.67833685795,9.114454644582295,506,C, 36 months,RENT,Charged Off
18169.142621169085,7.522182081308827,78912.36661079826,22.42097253662855,546,C, 36 months,OWN,Fully Paid
7353.691440267979,23.001516465150026,25000.0,20.165262811695918,765,D, 36 months,OWN,Fully Paid
5760.522302463725,16.40425514692099,107216.36190971339,9.322363580395987,637,B, 36 months,OWN,Charged Off
33879.45244033775,21.52865762928738,25000.0,23.71995456586947,669,D, 36 months,MORTGAGE,Fully Paid
30079.403615366176,14.594047405847702,91083.11521035379,13.209212535823148,698,E, 36 months,MORTGAGE,Charged Off
25879.22618281094,18.227976208733974,96377.02112357265,19.635029556320376,703,D, 60 months,RENT,Charged Off
17268.588332428095,16.00165055778615,25474.166567927856,7.468169728311857,779,E, 60 months,OWN,Charged Off
10198.829602125374,19.900200913351306,38311.73125010907,18.78752171640869,799,A, 36 months,MORTGAGE,Fully Paid
9693.111280132582,7.550969658581202,25249.893046401077,14.19390404128461,716,A, 60 months,OWN,Charged Off
12507.28694493786,7.146689595820712,43090.04960596376,29.67143633556063,586,E, 36 months,MORTGAGE,Fully Paid
21476.799941183614,10.694961446192782,40748.708686357,6.709361809921049,763,E, 36 months,MORTGAGE,Fully Paid
26437.87768100187,9.031348922150578,78260.34619148265,17.5582182475499,514,D, 60 months,RENT,Fully Paid
24805.921301531936,22.56388776525183,107601.00294017946,18.75294272394314,569,E, 36 months,RENT,Fully Paid
13398.016908378286,10.165065759802843,113256.48296987555,26.750182288973562,769,B, 36 months,MORTGAGE,Fully Paid
33645.95841989582,24.541439860563496,34985.85738345851,22.22862725270633,576,A, 36 months,RENT,Fully Paid
27136.907500873054,12.40102004365103,43237.64798093682,25.01637011582543,566,A, 60 months,MORTGAGE,Fully Paid
21630.621575342022,9.460240398085286,25000.0,28.311478569552683,541,E, 60 months,MORTGAGE,Fully Paid
23351.622387030566,21.004271635707106,30226.610570527122,30.866089209745663,757,C, 60 months,OWN,Fully Paid
17588.001872833698,18.51544773451665,87457.73961602617,14.416264901674115,650,C, 60 months,RENT,Charged Off
12431.929685034724,15.46571861260964,129230.08433677934,21.14068116091709,702,E, 36 months,RENT,Charged Off
15679.180359537848,16.551907467814992,25000.0,30.203242353175995,571,B, 60 months,RENT,Charged Off
27735.383313931074,19.664833787173013,34355.63890735618,34.68353392895169,727,C, 60 months,OWN,Fully Paid
5431.804658892676,10.340640085294677,48250.26243523872,31.685579331312894,728,E, 60 months,OWN,Fully Paid
8482.179215207487,24.930344405078095,57994.10783357622,16.144017878731304,593,B, 36 months,OWN,Fully Paid
6380.079260652583,24.52107008078888,30158.976565666362,10.854995516559512,623,B, 60 months,RENT,Fully Paid
6221.864069569104,18.356188040591803,63223.83383449962,19.68177612219766,562,D, 60 months,RENT,Charged Off
30663.817520330216,9.791306567653757,36890.02217704734,27.249243555081268,792,B, 36 months,RENT,Fully Paid
26109.735781400712,18.924336606194537,48597.561681772815,19.777072122598927,693,C, 36 months,OWN,Fully Paid
19225.214872619756,7.371769770604341,68034.52315641599,19.495425899410055,780,C, 36 months,OWN,Fully Paid
7935.024819530045,6.582397541910315,49210.06043122312,30.14691263245402,591,E, 36 months,MORTGAGE,Fully Paid
19748.47625350497,10.895974881713059,37728.402271170744,15.842113372015591,734,E, 60 months,OWN,Fully Paid
19204.15312341697,14.78983617804701,45900.62982557136,30.79384024434937,729,B, 36 months,MORTGAGE,Fully Paid
10196.056097300456,22.49717760275923,46489.52161069928,17.204144028551706,707,A, 60 months,RENT,Charged Off
18015.54947713919,19.816212325559853,39261.25297306683,14.846993170350181,789,D, 60 months,OWN,Fully Paid
16955.142031921205,20.11142390279964,41970.50389787103,18.61969733599097,618,A, 60 months,RENT,Fully Paid
23475.502941566494,14.084373354513431,127923.57602735919,27.873408760246054,539,B, 60 months,RENT,Charged Off
24052.809526029316,12.572764858392295,68634.5731656833,8.780060835919828,701,B, 60 months,RENT,Charged Off
6359.120293161335,13.049736496707451,41056.80231463107,10.89257647616052,718,A, 36 months,RENT,Fully Paid
16238.378438794136,24.765341710985098,74471.56418443737,33.543344769892755,672,D, 60 months,OWN,Fully Paid
23775.797471427093,6.762074636837167,40123.13205275819,10.26474882144072,562,A, 60 months,RENT,Fully Paid
20094.08775740263,22.47359842632652,99099.0151722736,22.031819537931636,651,E, 60 months,MORTGAGE,Fully Paid
30694.69523564967,16.994832762875475,61192.830645253045,22.379433999858136,593,C, 36 months,OWN,Charged Off
24760.80894856835,14.33369296460222,45964.22767036509,19.688733861507345,628,E, 60 months,RENT,Fully Paid
9888.03281244289,19.77989554788759,64127.60179724581,24.34235745730456,693,C, 60 months,OWN,Fully Paid
7117.062422012896,15.246709887069354,25000.0,11.894801773928553,723,B, 36 months,MORTGAGE,Fully Paid
24272.578346189468,22.59504152355155,25000.0,21.579868033302446,569,D, 60 months,RENT,Charged Off
5795.3393162486545,23.11333541621391,25000.0,16.165197657406914,621,A, 60 months,MORTGAGE,Fully Paid
22573.2674382039,14.012697610595653,53410.67209026728,24.85001778887567,580,D, 36 months,RENT,Fully Paid
33206.907242748726,11.25972814746598,138622.40427649894,9.236706301194484,559,A, 60 months,MORTGAGE,Fully Paid
22264.22533627637,17.25465624327388,186984.3285380531,22.126322505184287,735,E, 60 months,RENT,Fully Paid
16645.097786195656,23.334903566717127,71885.55797409352,10.558110661499711,772,E, 60 months,OWN,Fully Paid
24298.646553270595,10.002581591107665,66204.6965959457,13.359291893451092,611,A, 60 months,RENT,Fully Paid
18747.5867147455,17.836365087706174,25000.0,11.561294009707497,725,D, 60 months,OWN,Charged Off
21368.503679478046,17.99964418175789,35397.47327491396,10.485133396064512,769,A, 36 months,RENT,Fully Paid
33243.94426329575,19.92914742589034,30556.409581290998,29.77132854682001,753,B, 36 months,RENT,Fully Paid
16583.079134023228,8.499786017417936,33775.5160258539,13.57122702982671,554,E, 36 months,MORTGAGE,Charged Off
33835.71691471743,19.600674328959684,44316.56034428927,32.81371345593348,786,B, 60 months,MORTGAGE,Fully Paid
32160.519258681914,23.27161789264718,36928.74977577476,34.09779576035572,613,E, 60 months,MORTGAGE,Fully Paid
10873.734043678895,9.413979068534598,25000.0,22.13781409811292,601,E, 60 months,RENT,Charged Off
7080.839026254964,10.513323173553676,76783.58456685819,9.290033679971792,518,C, 36 months,RENT,Charged Off
8023.340041322799,24.456506786791152,25754.230517936012,16.236447301387436,645,B, 60 months,RENT,Charged Off
5546.6547695464915,9.438562101480306,56587.76747404027,28.93196790044642,532,B, 60 months,OWN,Charged Off
7833.288822677852,22.233316774022004,170152.36883133612,16.021721860912116,574,C, 60 months,OWN,Charged Off
25490.203202490706,15.353279272512662,28236.45761136784,7.610516549083663,595,D, 36 months,RENT,Fully Paid
7135.659453806869,10.697390413660365,25000.0,21.703547327845637,742,B, 36 months,MORTGAGE,Fully Paid
14569.268908812839,22.544248124177717,41290.902113436015,30.353625544881044,762,A, 60 months,MORTGAGE,Fully Paid
30346.259329083638,14.460799845050644,94899.69597895363,28.87779161430507,590,C, 60 months,MORTGAGE,Fully Paid
5698.158072074776,15.781529724664114,158737.7062057131,10.253694203910598,757,B, 60 months,RENT,Fully Paid
29434.054477668073,12.825434018595548,25000.0,25.182938432374,757,D, 36 months,MORTGAGE,Fully Paid
13455.643243201997,17.26606617726362,66040.24011579089,11.615127903069414,729,B, 36 months,RENT,Fully Paid
8544.944828649688,9.106953579115434,37079.2845947322,11.546226036565166,544,E, 36 months,OWN,Fully Paid
25902.11496092452,13.430549196383453,46001.57837660762,31.222153199155553,707,A, 60 months,MORTGAGE,Fully Paid
23868.28540339652,24.418834124370463,200000.0,12.490068582206906,783,C, 36 months,OWN,Charged Off
31324.160405811588,10.904535221321424,25000.0,12.897420395540335,704,E, 60 months,MORTGAGE,Fully Paid
27052.131314116574,18.47799662628455,57081.98215488018,5.019601722838987,599,D, 60 months,RENT,Fully Paid
29104.427911545456,12.178611220269204,64900.84372930785,31.12007102376553,650,E, 36 months,RENT,Charged Off
13461.037177139195,20.69598938804541,94039.65132944149,28.77784439627404,693,E, 60 months,RENT,Fully Paid
10323.186313391685,8.486599553648647,51989.12765176002,23.81986805272034,653,D, 36 months,RENT,Fully Paid
27518.44254922575,24.42659985649235,58972.724754573384,27.50797291816527,535,E, 60 months,MORTGAGE,Fully Paid
29205.04217801792,14.622001286289146,38754.83726155924,9.561457022734754,593,C, 60 months,OWN,Fully Paid
34715.154260020194,10.484958803582815,57611.42425321399,18.749707837627263,740,B, 36 months,RENT,Fully Paid
17378.530307342793,7.396438199270241,39898.12601377081,15.536581620463426,758,E, 60 months,MORTGAGE,Fully Paid
16160.542573783496,9.225400196663275,71178.28991032629,7.813295787710494,541,C, 60 months,OWN,Fully Paid
28292.388822259905,15.875705022564336,39270.69315310261,19.583914556447723,785,B, 60 months,RENT,Fully Paid
15224.106207590536,12.40306035219444,61467.277335181374,32.62218951027906,598,B, 60 months,OWN,Fully Paid
32922.71976810694,21.748783951769582,48167.62104672204,6.201773571520834,698,E, 60 months,RENT,Fully Paid
30752.382555290355,14.186862949574312,96339.15898235839,13.743827404813816,725,C, 60 months,OWN,Charged Off
17869.82082125055,10.725571179164968,47532.252796619316,11.226228086171105,743,E, 60 months,OWN,Fully Paid
27526.13203374492,17.72575474547657,25000.0,12.14439960997089,783,D, 60 months,RENT,Fully Paid
27636.28622254047,19.428767120823473,104522.00479579956,32.25303655638126,593,B, 36 months,MORTGAGE,Charged Off
8093.716065077979,9.173796250118048,28468.702913866935,19.042071627028704,757,E, 36 months,OWN,Fully Paid
32076.587200387,9.184765109478036,33114.95250953534,18.988982388194565,539,B, 60 months,RENT,Charged Off
20157.571173435714,6.696757111737316,34289.80036821099,27.817269273658468,711,C, 60 months,OWN,Fully Paid
29793.72398323225,19.99163828624717,111821.91675903763,9.634766120147773,722,A, 36 months,OWN,Charged Off
14601.488030918352,18.612286024814296,25000.0,19.617960623001522,703,E, 60 months,MORTGAGE,Fully Paid
31865.696854886013,15.017986639246464,200000.0,17.899556423631793,575,E, 36 months,OWN,Charged Off
16676.050362024893,22.039238530414746,92377.0717348273,22.907320716399685,761,B, 36 months,OWN,Fully Paid
5325.129544408951,21.307732906051008,56046.856802857656,34.98673109751316,550,C, 36 months,RENT,Fully Paid
32161.45929257791,17.12173292353829,47432.53191695767,28.083466822461414,516,D, 60 months,RENT,Fully Paid
7738.600303584007,22.497154329751915,58182.06617519676,16.935971090522816,715,C, 60 months,MORTGAGE,Charged Off
14579.409127712446,9.910982990698596,67015.1141343494,29.82659156822141,642,E, 60 months,OWN,Fully Paid
33501.859011524146,8.12647276855683,72195.2368840752,10.121250899374406,754,D, 36 months,OWN,Fully Paid
33518.21440812668,11.125242618822803,68416.04687984652,5.913910589268804,615,C, 36 months,OWN,Fully Paid
22203.136643698585,7.0846502656969825,51727.68491474196,11.133451173928192,550,A, 36 months,MORTGAGE,Fully Paid
23955.116365093978,16.09222103201961,43547.037199834725,15.21234668342779,750,B, 60 months,OWN,Fully Paid
18453.36565934959,23.795508153604267,44767.4248397721,20.317422723786798,664,C, 36 months,RENT,Fully Paid
13796.323150941937,6.747527272701683,43610.578750038665,23.453874216235995,556,C, 36 months,MORTGAGE,Fully Paid
14859.93636109748,8.32008836619051,96786.42812553265,32.318171516432656,716,A, 60 months,RENT,Fully Paid
25175.553682311154,14.59178153738527,69991.84633850127,20.29562028651373,653,E, 36 months,RENT,Fully Paid
27571.2358831304,23.743625333030195,25000.0,20.038269338771883,681,B, 36 months,MORTGAGE,Fully Paid
28747.371311775456,12.00696599455826,72659.57567720501,6.507290294689464,638,C, 60 months,RENT,Fully Paid
28688.544283836618,15.637461365079456,55096.513475445194,6.047346579686714,748,D, 60 months,OWN,Fully Paid
7736.183091460711,6.78988432195745,48473.60714040884,21.53479885749116,748,C, 36 months,MORTGAGE,Fully Paid
19832.609141077446,8.818520818279689,38827.6898942158,18.145358397450337,712,B, 60 months,RENT,Fully Paid
6726.7628004993285,24.74597233621809,96227.22800401473,30.17541184940896,531,C, 36 months,OWN,Fully Paid
21485.866469712066,24.337255232284864,86553.31637126885,9.820387541355355,751,A, 60 months,OWN,Fully Paid
18245.91504120131,6.093859637753782,30830.921165623866,5.749149863511488,701,C, 36 months,RENT,Fully Paid
31631.125482748994,24.08442392304154,62581.89964797646,18.47116303790378,709,C, 60 months,OWN,Charged Off
15527.450376562361,18.143278818494508,27364.612943891476,12.124356702567724,608,D, 36 months,MORTGAGE,Fully Paid
8512.010492828176,22.49044759588042,25000.0,6.488431200165124,763,A, 60 months,RENT,Fully Paid
9289.750461585076,14.640057257043322,33656.77544235402,26.73794860542887,717,A, 60 months,OWN,Fully Paid
27845.31895152417,15.796324543005754,82243.20764794525,8.347789998717424,533,C, 60 months,OWN,Fully Paid
23546.54189948783,15.288085024881484,86844.55081602823,23.24958500023315,622,D, 60 months,RENT,Fully Paid
8033.680283683707,18.670420893375983,66692.73144038633,13.431492505006675,765,C, 60 months,RENT,Charged Off
7523.204183449923,8.653373840369945,75739.67966993665,10.204881510650662,514,C, 60 months,RENT,Fully Paid
26029.0739437736,6.569498207580881,66816.60939588334,16.392545687579524,788,B, 60 months,RENT,Fully Paid
7182.890190925806,11.850668890232628,33359.93949814356,29.04337328668861,703,B, 36 months,MORTGAGE,Charged Off
29655.801778710687,19.388934491996288,63522.75878961819,16.76280730713718,689,D, 36 months,RENT,Fully Paid
26187.266814694885,9.83521559033602,79240.7301464074,27.52308947633167,581,E, 60 months,MORTGAGE,Fully Paid
7440.463419256993,18.795216233173427,77078.12507954019,8.76458890397452,574,B, 60 months,MORTGAGE,Fully Paid
7545.131422555758,24.428328876038137,100042.26472047297,28.183142589952375,782,E, 36 months,RENT,Fully Paid
34599.18735503526,7.78411359999895,74980.42124112786,12.10799974719946,589,A, 36 months,MORTGAGE,Fully Paid
16228.123872683609,18.7794402462774,60528.458661866556,25.321793896666183,732,B, 60 months,RENT,Fully Paid
16119.264412006727,14.431254166786852,93161.5296058128,21.97344664522989,617,B, 36 months,RENT,Fully Paid
29383.987017725078,22.494702833172603,48246.9187416148,32.87434151635062,541,D, 36 months,OWN,Fully Paid
33417.45732151576,9.365845999500333,28879.151409958245,16.61967553925942,503,E, 60 months,RENT,Fully Paid
34580.03191468613,19.159893092297125,44451.759396564536,6.984955665033214,663,B, 60 months,OWN,Charged Off
27601.345557768247,21.924190503314094,31352.786105970932,5.574664566537587,792,B, 60 months,MORTGAGE,Fully Paid
16287.787565927472,23.947670170006443,32692.24049563834,29.805756829182595,610,D, 36 months,OWN,Fully Paid
7505.021500960063,18.98171253750327,44949.224963989785,20.742069129842967,607,D, 60 months,MORTGAGE,Fully Paid
28314.407477823104,15.44632051616012,30471.528883411454,28.257321555048478,603,E, 60 months,RENT,Charged Off
21752.127492074153,17.739097563823062,40750.48751747962,12.032768000345442,656,A, 36 months,MORTGAGE,Fully Paid
17726.66027740929,22.509194705095645,25000.0,15.352512365397011,632,A, 60 months,MORTGAGE,Charged Off
32190.63155284208,16.841585186137763,55713.414091899096,5.903116166339569,763,C, 36 months,RENT,Fully Paid
8335.92446918454,6.577354134239901,49056.269982685444,33.844769737223366,651,B, 36 months,MORTGAGE,Fully Paid
19778.753128725773,23.688025214632578,30023.834284317272,25.036037201024403,652,E, 36 months,RENT,Charged Off
5340.609343022572,19.10100826959966,72805.54515965171,32.996152632779186,541,B, 36 months,OWN,Fully Paid
19059.819259823787,18.853754329767682,86037.80593865016,12.96489222287217,794,E, 36 months,RENT,Charged Off
6689.098270455121,10.097827895556627,25000.0,23.343908336769825,574,E, 36 months,RENT,Fully Paid
8564.537488042159,18.51882393442049,31019.30814166022,25.354999048779135,522,E, 60 months,MORTGAGE,Charged Off
8525.787403313147,13.483423707429012,30900.09663192224,14.526491007727653,698,B, 60 months,OWN,Fully Paid
24476.309063481905,18.37342656378835,27890.966648260986,30.4432770504689,678,D, 60 months,RENT,Fully Paid
27381.346377962698,8.025267575851824,80634.74420557817,33.414843887007436,624,B, 36 months,OWN,Charged Off
22501.06295291479,18.499060787457687,43638.903636857656,31.54565353088013,626,E, 60 months,OWN,Fully Paid
33865.17645423626,24.988860789642665,41826.73867456142,27.172009278181175,735,C, 36 months,MORTGAGE,Charged Off
16246.117385711123,6.9160287383505645,25000.0,13.323940391748621,558,A, 60 months,RENT,Fully Paid
13571.362588455822,24.56630950020503,71772.07975976396,13.448481263168953,746,E, 36 months,MORTGAGE,Charged Off
31057.97384568381,13.731251253734541,25000.0,33.90080961338114,694,C, 60 months,RENT,Fully Paid
11707.875155583579,22.544315556407923,50815.64599426185,5.308534878070761,625,D, 36 months,OWN,Fully Paid
33896.67618321834,20.865324197107196,57897.30766707898,26.481499197264334,637,E, 60 months,RENT,Fully Paid
5364.6342406944905,16.77330895874669,110901.21815055909,26.187384876657866,576,C, 36 months,RENT,Fully Paid
34096.36480122917,20.030534975775204,25000.0,23.680686228493922,725,E, 60 months,OWN,Fully Paid
6294.797358517283,22.69179566472561,25000.0,34.70326538260598,653,B, 36 months,OWN,Charged Off
31734.293410942133,13.678666111369626,54737.79644501131,14.356383072911758,596,C, 60 months,RENT,Charged Off
20831.033272588997,12.213630069701535,144394.83107295528,15.199155913797446,678,B, 60 months,MORTGAGE,Fully Paid
34788.943883579006,18.68427432570811,103091.04530421301,7.368182088396667,798,B, 60 months,RENT,Fully Paid
7213.896942061966,21.34907289688391,55592.05915940418,18.283944096312123,630,C, 36 months,OWN,Fully Paid
21615.628532039624,20.483417560755697,36498.20238459938,12.831455787045442,776,A, 36 months,MORTGAGE,Charged Off
34079.07606857297,21.158459328314056,79560.54300000484,15.301601065329326,603,C, 36 months,OWN,Charged Off
20692.935325104467,14.276082981445727,27333.60783241872,30.03715370766883,516,A, 36 months,OWN,Charged Off
23881.959144057877,21.53885010732541,65239.12610814467,33.06453540582487,561,E, 36 months,MORTGAGE,Fully Paid
25872.460669538516,8.28397205204156,66388.69702848997,10.571992160155569,625,E, 60 months,OWN,Fully Paid
18636.2319430332,16.34529286125614,92607.54941762907,16.175267946603974,565,C, 36 months,OWN,Charged Off
23826.742402521904,6.10941454946431,200000.0,32.85891686346182,500,E, 60 months,OWN,Fully Paid
22529.429357693007,12.167130768105135,62034.72452986964,6.8542538206766785,774,D, 60 months,OWN,Fully Paid
32034.740314729668,12.96276916255656,36120.71579874271,7.770815843341356,753,B, 36 months,OWN,Fully Paid
6363.391410243736,13.527281140575852,48274.33889713679,9.883729676186881,722,B, 60 months,OWN,Charged Off
13428.89568776691,19.213876927107382,25000.0,22.856385023806244,550,A, 36 months,OWN,Fully Paid
33512.34452229676,13.382603924136568,32311.294446209635,9.514168130179925,536,E, 36 months,OWN,Fully Paid
31707.91351672749,14.525178829828082,38346.96012890018,34.042291443522004,520,A, 36 months,OWN,Fully Paid
18669.702583571387,10.513338486612222,35794.40807761794,18.401435817755612,717,B, 60 months,RENT,Fully Paid
23603.977934046103,13.091784040957462,53713.13892134521,20.045538810504993,778,B, 36 months,RENT,Fully Paid
13321.435489433981,10.318122917999878,29927.948061278945,12.399758474162194,629,E, 36 months,OWN,Charged Off
10643.63479171284,7.39072255160043,96049.44600421372,19.128807573042003,535,D, 36 months,RENT,Fully Paid
18910.952148199467,17.46552327424618,49026.89180762962,24.857408979110346,653,D, 60 months,MORTGAGE,Charged Off
15600.566840781585,18.69604317254531,48748.0174212435,27.535314108621282,604,E, 36 months,RENT,Fully Paid
22509.683355526162,17.770316574182676,40266.01814813009,27.61604248129739,612,E, 60 months,OWN,Fully Paid
7332.039108949545,14.806386832210874,53804.60892951177,22.33673338082265,686,A, 60 months,OWN,Fully Paid
34231.844229985,13.215929823405366,80423.27946171707,32.13079324981572,715,E, 36 months,RENT,Fully Paid
34586.32233438808,22.40333934186468,29135.76891182293,29.522235419183282,533,D, 60 months,OWN,Charged Off
25944.851420592353,15.862553917588142,33028.63219557731,27.711443440958764,510,E, 60 months,MORTGAGE,Fully Paid
21082.890990323613,15.104455674964889,40854.17845160058,6.668165650413819,798,A, 36 months,MORTGAGE,Charged Off
14285.828488589832,6.487199250322278,25000.0,5.20633886658948,569,A, 36 months,OWN,Fully Paid
29413.850591208462,12.483708724896971,29984.78256649462,11.373418315864189,516,A, 36 months,MORTGAGE,Fully Paid
25541.935176616378,13.223716756931285,36837.34708149143,24.905707817403567,556,A, 60 months,MORTGAGE,Fully Paid
9878.50818034674,13.57763283704111,82837.28230591677,17.335924666476373,511,C, 36 months,RENT,Fully Paid
32327.815534815272,17.023275015319314,57384.918128097735,17.07218777897935,617,E, 60 months,MORTGAGE,Charged Off
29676.11728769507,16.13844838781069,55058.632773879,31.537606646888413,740,B, 60 months,RENT,Fully Paid
33493.997398757725,17.550196763075448,81677.90284899843,31.866885443955162,602,E, 60 months,OWN,Fully Paid
26771.5852516508,20.532781969300437,45142.38691232536,32.275257921607576,633,C, 60 months,RENT,Fully Paid
23402.455878073695,21.446729035605777,61962.14480894932,14.41634229545082,702,A, 60 months,OWN,Fully Paid
17547.291088718564,19.644338448303394,46076.89674878195,25.731674382177854,652,C, 36 months,OWN,Fully Paid
32981.85450062039,24.15495022314376,57481.44100986555,13.14899543823109,758,D, 36 months,OWN,Fully Paid
30981.91668501225,6.346419070850871,34556.28785109887,10.718294992233494,759,D, 60 months,OWN,Fully Paid
6356.560103185682,9.719781727987376,25000.0,10.538973720421076,502,E, 60 months,OWN,Charged Off
5791.00923491756,6.1436946245847,45226.22979412851,15.263228625907821,733,E, 36 months,RENT,Fully Paid
16293.901006341488,18.302019568937457,115110.62271810556,17.89872859339465,638,B, 36 months,OWN,Charged Off
29316.599923454985,23.062580430049753,85453.63621422922,29.92847513165205,796,B, 60 months,MORTGAGE,Fully Paid
34618.28387944833,10.626163634949686,87486.38766972876,8.596732804181363,644,D, 60 months,MORTGAGE,Fully Paid
9512.506733105845,23.613656351129826,102917.0325183156,27.047775421846826,796,A, 36 months,OWN,Fully Paid
22823.921460564055,7.145080415501656,51699.04325280647,20.94364742567916,726,C, 36 months,MORTGAGE,Fully Paid
16426.725698930648,23.75428450930477,55181.85279187055,13.638360280279775,574,B, 60 months,RENT,Charged Off
34097.43193443809,12.680831057553053,33840.34006051938,19.784587535984738,661,B, 36 months,RENT,Charged Off
30263.567694071262,7.926995740535114,40552.64503463329,13.998262093310679,797,A, 36 months,OWN,Fully Paid
30149.861141334135,15.231563424540187,70930.98846371604,22.88245865714918,757,A, 60 months,OWN,Fully Paid
19060.79479384911,10.878754786689651,100944.95651865374,18.015317685657326,529,E, 60 months,OWN,Fully Paid
17444.585070129957,11.412585137276533,45086.233481941774,9.932165872366362,711,C, 60 months,MORTGAGE,Fully Paid
13202.212157921187,11.838509333599445,37417.22508288281,8.497492236670901,603,A, 36 months,MORTGAGE,Charged Off
6691.264899527813,21.257492058820603,49036.33217584731,21.400870462163905,502,B, 60 months,RENT,Fully Paid
